Low_int,High_int,Nogue
-0.18468468468468469,0.33183183183183185,0.09925124792013307
-0.1861861861861862,0.33183183183183185,0.09850124895920043
-0.12612612612612611,0.21921921921921916,0.06433333333333324
-0.003003003003002991,0.21921921921921916,0.09699749791492895
-0.06306306306306309,0.2627627627627628,0.11632721202003338
0.027027027027026973,0.2987987987987988,0.16248955722639924
0.0,0.3288288288288288,0.1809483994266603
0.0030030030030030463,0.3288288288288288,0.18206066945606691
0.08408408408408408,0.3648648648648649,0.23874930206588507
0.11861861861861867,0.3648648648648649,0.23362950544844907
0.1141141141141141,0.37387387387387383,0.24766625991458202
0.1216216216216216,0.32582582582582587,0.23402602854743904
0.13063063063063063,0.3513513513513513,0.23791855203619894
0.14414414414414412,0.4084084084084084,0.27007689535023416
0.1351351351351351,0.40990990990990994,0.26415824915824915
0.1561561561561562,0.42642642642642636,0.27789595619208085
0.1636636636636637,0.4294294294294294,0.2839996032139668
0.18168168168168164,0.40990990990990994,0.300646976090014
0.19669669669669665,0.4129129129129129,0.3048097439544807
0.21171171171171166,0.41741741741741745,0.31867286559594254
0.24624624624624625,0.42342342342342343,0.34087503021513166
0.22672672672672667,0.4279279279279279,0.33789161727349704
0.2552552552552553,0.4159159159159159,0.3395467943994105
0.2927927927927928,0.4204204204204204,0.3495229007633587
0.28828828828828823,0.40390390390390385,0.34233276740237695
0.30330330330330335,0.39789789789789787,0.34743480818247163
0.2987987987987988,0.37537537537537535,0.3369708994708994
0.2942942942942943,0.3843843843843844,0.3345106382978723
0.30330330330330335,0.3873873873873874,0.3427774187863478
0.3153153153153153,0.3843843843843844,0.3470502983802216
0.30480480480480476,0.3993993993993994,0.3477072553121213
0.3153153153153153,0.40990990990990994,0.3579205807002561
0.30480480480480476,0.40240240240240244,0.3488034188034186
0.30480480480480476,0.42342342342342343,0.35833542998037526
0.30480480480480476,0.41891891891891886,0.3555357142857143
0.30330330330330335,0.43243243243243246,0.3614467295058553
0.30330330330330335,0.43243243243243246,0.36144128691298505
0.2942942942942943,0.4504504504504504,0.36412468940591824
0.2942942942942943,0.46096096096096095,0.36929685434840076
0.2942942942942943,0.45495495495495497,0.36643379191745473
0.2942942942942943,0.46096096096096095,0.36872927249065934
0.2927927927927928,0.448948948948949,0.3634920634920634
0.2942942942942943,0.43993993993993996,0.3681114675220529
0.28228228228228225,0.433933933933934,0.3607086830339634
0.28828828828828823,0.45345345345345345,0.37899251583189386
0.3063063063063063,0.4519519519519519,0.3806658900454699
0.31831831831831836,0.46096096096096095,0.3844621953912979
0.31681681681681684,0.4654654654654654,0.3859145021645022
0.3348348348348348,0.4714714714714715,0.400053054150603
0.33183183183183185,0.47597597597597596,0.3969349522983523
