Low_int,High_int,Nogue
-0.3558558558558559,0.9984984984984986,0.38983050847457623
-0.30180180180180183,0.6546546546546546,0.22413793103448254
-0.11711711711711714,0.7657657657657657,0.368421052631579
0.4354354354354354,0.7312312312312312,0.5982142857142858
0.35435435435435436,0.8543543543543544,0.6290909090909091
0.43843843843843844,0.7522522522522523,0.6111111111111112
0.43243243243243246,0.7297297297297298,0.5956873315363882
0.36036036036036034,0.7102102102102101,0.5528846153846154
0.38138138138138133,0.6501501501501501,0.5294117647058822
0.2987987987987988,0.6876876876876876,0.508
0.39039039039039036,0.6276276276276276,0.5213358070500926
0.3213213213213213,0.7207207207207207,0.5416666666666667
0.3138138138138138,0.7042042042042043,0.5286415711947625
0.2927927927927928,0.7822822822822824,0.5621118012422359
0.3363363363363363,0.7027027027027026,0.5377777777777777
0.4519519519519519,0.6936936936936937,0.5653409090909091
0.4564564564564565,0.7222222222222223,0.5896032831737346
0.4774774774774775,0.7342342342342343,0.619047619047619
0.46996996996997,0.6906906906906907,0.5917843388960204
0.43093093093093093,0.6741741741741742,0.565
0.4774774774774775,0.6846846846846846,0.5897435897435898
0.433933933933934,0.6411411411411412,0.5478468899521529
0.39039039039039036,0.5885885885885886,0.49236192714453564
0.37537537537537535,0.6516516516516517,0.4999999999999998
0.3783783783783784,0.6291291291291292,0.506285714285714
0.3498498498498498,0.5975975975975976,0.47058823529411764
0.3348348348348348,0.5525525525525525,0.4410774410774412
0.35285285285285284,0.5435435435435436,0.4508928571428572
0.3138138138138138,0.557057057057057,0.4460511679644048
0.3783783783783784,0.545045045045045,0.45333333333333337
0.3783783783783784,0.5735735735735736,0.4660734149054505
0.35285285285285284,0.5855855855855856,0.4575892857142857
0.3498498498498498,0.5405405405405406,0.4478114478114479
0.39039039039039036,0.554054054054054,0.4638009049773756
0.3198198198198198,0.5135135135135136,0.41714285714285715
0.32432432432432434,0.46696696696696693,0.4027777777777777
0.3138138138138138,0.4579579579579579,0.39365452408930657
0.27477477477477474,0.49699699699699695,0.39712918660287067
0.3063063063063063,0.4624624624624625,0.3919413919413919
0.25975975975975973,0.47447447447447444,0.37750000000000006
0.3078078078078078,0.4429429429429429,0.3684210526315791
0.33333333333333337,0.39639639639639634,0.3650793650793651
0.31681681681681684,0.42492492492492495,0.3761969904240765
0.3348348348348348,0.4714714714714715,0.40340909090909105
0.3918918918918919,0.4984984984984985,0.4488888888888889
0.3723723723723724,0.5645645645645645,0.4782608695652173
0.27627627627627627,0.5735735735735736,0.4402618657937809
0.2987987987987988,0.5510510510510511,0.41666666666666674
0.2582582582582582,0.49699699699699695,0.3654916512059372
0.20120120120120122,0.5630630630630631,0.3640000000000003
