Low_int,High_int,Nogue
-0.5,1.0,-5.232314776071334e-05
-0.0911823647294589,0.1643286573146292,0.049900580817330176
-0.18436873747494992,0.33266533066132264,0.09985871271585545
-0.13627254509018039,0.24849699398797598,0.07480637395991441
-0.06412825651302606,0.19739478957915835,0.07975926313585924
0.008016032064128265,0.3867735470941883,0.2164206835191289
0.038076152304609256,0.33266533066132264,0.1997068983565372
0.03206412825651306,0.29058116232464926,0.17465454069615294
0.0531062124248497,0.27855711422845686,0.1662740787269681
0.10120240480961928,0.2755511022044088,0.17957074805004425
0.09218436873747493,0.251503006012024,0.16315473867562647
0.08316633266533069,0.23046092184368738,0.1494659965446834
0.07715430861723449,0.22745490981963923,0.1455726943213853
0.09519038076152309,0.27855711422845686,0.17796930280568146
0.08917835671342689,0.2605210420841684,0.16601214786888663
0.14629258517034072,0.2635270541082164,0.19932973765512918
0.15230460921843691,0.31462925851703405,0.22872575716503596
0.14929859719438876,0.311623246492986,0.22148904599807973
0.14328657314629256,0.3537074148296593,0.24661949468832867
0.14629258517034072,0.3476953907815631,0.23920389671607412
0.1763527054108216,0.3356713426853707,0.24679147586124317
0.1763527054108216,0.32064128256513025,0.2445850257855915
0.1823647294589178,0.33867735470941884,0.25562598218962806
0.1823647294589178,0.33266533066132264,0.24905704856199895
0.16733466933867736,0.32665330661322645,0.24300984911986567
0.16132264529058116,0.31462925851703405,0.2335727901793807
0.188376753507014,0.30861723446893785,0.24708454131591506
0.1763527054108216,0.2935871743486974,0.24174632284142372
0.1703406813627254,0.28456913827655306,0.23331948048193452
0.18537074148296595,0.27855711422845686,0.23546664570560183
0.188376753507014,0.27855711422845686,0.23747290978493485
0.19138276553106215,0.2755511022044088,0.2330910002096328
0.19138276553106215,0.2755511022044088,0.22897179340575557
0.18537074148296595,0.2665330661322646,0.22214569144393426
0.1823647294589178,0.2605210420841684,0.2214314168900603
0.1823647294589178,0.2575150300601202,0.21797146651290367
0.17935871743486975,0.2755511022044088,0.22281981604166534
0.1763527054108216,0.2665330661322646,0.21686404083603494
0.1763527054108216,0.2665330661322646,0.21891902791556783
0.17334669338677355,0.2605210420841684,0.2133536937031406
0.1583166332665331,0.2755511022044088,0.21783434277295777
0.1763527054108216,0.27254509018036066,0.2221001221001221
0.18537074148296595,0.2665330661322646,0.2261660223655808
0.1943887775551102,0.2665330661322646,0.23232364284726736
0.188376753507014,0.2665330661322646,0.22929655268862303
0.1943887775551102,0.2635270541082164,0.232936487124351
0.1943887775551102,0.27254509018036066,0.23855308882247772
0.188376753507014,0.2755511022044088,0.23558025177025954
0.17935871743486975,0.281563126252505,0.23681894285200444
0.19138276553106215,0.28456913827655306,0.24201710119078834
