Low_int,High_int,Nogue
-0.18468468468468469,0.33183183183183185,0.09995290916701538
-0.09159159159159158,0.1651651651651651,0.049900580817330176
-0.06156156156156156,0.10960960960960964,0.03318158032443741
-0.04504504504504503,0.08258258258258255,0.02479590768747697
-0.03603603603603606,0.06606606606606602,0.019743562905589096
-0.03003003003003002,0.05405405405405406,0.01635787931124688
-0.025525525525525505,0.04654654654654655,0.01392457118930468
-0.022522522522522515,0.04054054054054057,0.012086495681758458
-0.021021021021021047,0.036036036036036,0.010645240089335317
-0.018018018018018,0.03153153153153154,0.009481756792126594
-0.03303303303303301,0.06006006006006004,0.017616432358344092
-0.03003003003003002,0.05405405405405406,0.01604889796345721
-0.02852852852852855,0.0495495495495496,0.014714458316552603
-0.02702702702702703,0.04654654654654655,0.013563163366817954
-0.022522522522522515,0.06456456456456461,0.025902188710859586
-0.007507507507507505,0.06756756756756754,0.030438354191757666
-0.006006006006006037,0.06306306306306309,0.02854770940634288
-0.006006006006006037,0.06006006006006004,0.02686130749759963
-0.016516516516516533,0.06906906906906907,0.03061529386470274
-0.024024024024024038,0.08108108108108103,0.033989158330278046
-0.012012012012012019,0.08258258258258255,0.03703720331627314
-0.0015015015015015232,0.08858858858858853,0.03980385807686604
0.0,0.08708708708708712,0.04667888947092713
0.0,0.08258258258258255,0.04463368955943203
0.009009009009009028,0.08858858858858853,0.04675314333612757
0.012012012012011963,0.0930930930930931,0.04870592549903052
0.010510510510510551,0.09909909909909909,0.05792844085833726
0.018018018018018056,0.0930930930930931,0.059336240128747164
0.010510510510510551,0.10060060060060061,0.06064368779768581
0.0045045045045044585,0.10960960960960964,0.06186081852958114
-0.0015015015015015232,0.11561561561561562,0.06299637219335241
-0.0015015015015015232,0.11261261261261257,0.06092775535873396
-0.007507507507507505,0.11861861861861867,0.06201686678101792
-0.007507507507507505,0.11561561561561562,0.060092710494754065
-0.0015015015015015232,0.11261261261261257,0.06113788507330786
-0.006006006006006037,0.11861861861861867,0.06212236375390945
-0.010510510510510496,0.12312312312312312,0.063051067423053
0.006006006006005982,0.12012012012012008,0.06920204180175193
0.012012012012011963,0.11711711711711714,0.06989700034682722
0.022522522522522515,0.1141141141141141,0.07306008493682159
0.033033033033033066,0.1216216216216216,0.07606681740055632
0.03153153153153154,0.11861861861861867,0.0741559735424765
0.036036036036036,0.11111111111111116,0.0746623821660709
0.036036036036036,0.10810810810810811,0.07286564581257515
0.036036036036036,0.11561561561561562,0.07560135654849287
0.0495495495495496,0.10960960960960964,0.08039544763203443
0.052552552552552534,0.10360360360360354,0.08071815485290723
0.05105105105105101,0.10060060060060061,0.07893686073957495
0.0570570570570571,0.1141141141141141,0.08745643032706163
0.06006006006006004,0.11711711711711714,0.09162366888737339
