Low_int,High_int,Nogue
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.7402402402402402,0.8543543543543544,0.792
0.6036036036036037,0.7897897897897899,0.7058585858585859
0.6666666666666667,0.8228228228228227,0.7523809523809524
0.6036036036036037,0.7942942942942943,0.7089837997054491
0.56006006006006,0.8333333333333333,0.7020833333333334
0.5,0.8768768768768769,0.7080701754385965
0.5585585585585586,0.8273273273273274,0.6791489361702128
0.4924924924924925,0.7852852852852852,0.6238514173998045
0.4279279279279279,0.7477477477477477,0.6043478260869566
0.46696696696696693,0.7642642642642643,0.6307692307692307
0.5330330330330331,0.8003003003003002,0.6533333333333333
0.5015015015015014,0.7222222222222223,0.6182771535580525
0.5105105105105106,0.7282282282282282,0.6306818181818181
0.545045045045045,0.6951951951951951,0.627315753887762
0.5375375375375375,0.7312312312312312,0.6439276485788112
0.5135135135135136,0.7417417417417418,0.6393808049535603
0.5495495495495495,0.7717717717717718,0.6719047619047619
0.5765765765765765,0.7612612612612613,0.6777969018932875
0.5390390390390389,0.7687687687687688,0.6656319290465632
0.575075075075075,0.7387387387387387,0.6650563607085345
0.6216216216216217,0.7402402402402402,0.6749999999999999
0.6186186186186187,0.7237237237237237,0.6735189873417722
0.5900900900900901,0.7027027027027026,0.641025641025641
0.5630630630630631,0.6651651651651651,0.6198172198172198
0.5765765765765765,0.6696696696696696,0.6187969924812029
0.5675675675675675,0.6426426426426426,0.6031264367816092
0.5630630630630631,0.6591591591591592,0.6064864864864864
0.5465465465465464,0.6771771771771771,0.6185594343791426
0.572072072072072,0.6681681681681682,0.625347222222222
0.5795795795795795,0.6741741741741742,0.6315834400341441
0.587087087087087,0.6786786786786787,0.6373109243697479
0.6111111111111112,0.6831831831831832,0.6511801242236025
0.6201201201201201,0.7222222222222223,0.6728758169934641
0.6426426426426426,0.7267267267267268,0.6853569987898345
0.6576576576576576,0.7417417417417418,0.7014354066985646
0.6651651651651651,0.7672672672672673,0.721025641025641
0.6801801801801801,0.7957957957957957,0.7440625000000001
0.6891891891891893,0.7852852852852852,0.7342624854819977
0.7297297297297298,0.8093093093093093,0.7683563748079877
0.7597597597597598,0.8228228228228227,0.7898589401448722
0.7552552552552552,0.8423423423423424,0.803030303030303
0.7747747747747749,0.852852852852853,0.8119774011299435
0.7597597597597598,0.8558558558558558,0.8128935532233883
0.7687687687687688,0.8573573573573574,0.8175438596491229
0.8048048048048049,0.8663663663663663,0.8336309523809524
0.7897897897897899,0.8708708708708708,0.8340630797773655
0.8273273273273274,0.8963963963963963,0.8651851851851852
