Low_int,High_int,Nogue
1.0,1.0,1.0
1.0,1.0,1.0
0.46696696696696693,1.0,0.7597359735973597
0.6351351351351351,0.8453453453453452,0.74
0.6576576576576576,0.8588588588588588,0.7688888888888888
0.7642642642642643,1.0,0.8938775510204082
0.7852852852852852,0.9084084084084083,0.8468335787923417
0.6696696696696696,0.9984984984984986,0.8510416666666667
0.7162162162162162,0.912912912912913,0.8053801169590643
0.7132132132132132,0.8513513513513513,0.7897872340425531
0.7822822822822824,0.8633633633633633,0.8271749755620723
0.7567567567567568,0.8738738738738738,0.8210144927536231
0.7312312312312312,0.8723723723723724,0.7978021978021977
0.7252252252252251,0.8948948948948949,0.8019047619047619
0.6831831831831832,0.9474474474474475,0.8286142322097378
0.6591591591591592,0.8768768768768769,0.7784090909090908
0.7222222222222223,0.8813813813813813,0.8101419878296146
0.7117117117117118,0.8198198198198199,0.7715762273901808
0.7267267267267268,0.8558558558558558,0.7939318885448916
0.7897897897897899,0.8393393393393394,0.8142857142857143
0.7702702702702702,0.8423423423423424,0.8090648307515778
0.7042042042042043,0.8648648648648649,0.7924611973392461
0.7747747747747749,0.8693693693693694,0.8269457863660762
0.8063063063063063,0.8723723723723724,0.8429166666666666
0.7882882882882882,0.8768768768768769,0.836759493670886
0.7807807807807807,0.8618618618618619,0.8256410256410257
0.7972972972972974,0.8768768768768769,0.834920634920635
0.7942942942942943,0.912912912912913,0.8533834586466166
0.8258258258258258,0.8843843843843844,0.8517701149425287
0.7972972972972974,0.8723723723723724,0.8313513513513513
0.7687687687687688,0.8618618618618619,0.811577551922227
0.7327327327327327,0.8483483483483483,0.796875
0.7417417417417418,0.8813813813813813,0.8180110968843364
0.6726726726726726,0.9264264264264264,0.8121008403361345
0.6621621621621621,0.8843843843843844,0.7846790890269151
0.6486486486486487,0.8858858858858858,0.7790849673202614
0.6951951951951951,0.8453453453453452,0.7776522791448164
0.6876876876876876,0.8333333333333333,0.7677830940988837
0.6951951951951951,0.7942942942942943,0.7497435897435898
0.6816816816816818,0.8093093093093093,0.7521875
0.6876876876876876,0.8378378378378377,0.7704994192799071
0.7192192192192193,0.8663663663663663,0.8003072196620584
0.7237237237237237,0.8798798798798799,0.8096835684330919
0.7432432432432432,0.8813813813813813,0.8187878787878788
0.7867867867867868,0.8813813813813813,0.8393973634651601
0.8153153153153152,0.9099099099099099,0.8596701649175412
0.8438438438438438,0.9084084084084083,0.8796565882792087
0.8588588588588588,0.9144144144144144,0.8839285714285714
0.852852852852853,0.897897897897898,0.8765120593692022
0.8723723723723724,0.9339339339339339,0.8998518518518518
