Low_int,High_int,Nogue
1.0,1.0,1.0
0.30930930930930933,1.0,0.6890909090909091
0.5315315315315314,0.9984984984984986,0.788888888888889
0.7312312312312312,0.8498498498498499,0.7849056603773585
0.7087087087087087,0.9984984984984986,0.8684615384615384
1.0,1.0,1.0
0.8558558558558558,0.9984984984984986,0.9348571428571428
0.7747747747747749,0.9984984984984986,0.8982142857142857
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.8603603603603605,0.9984984984984986,0.9366666666666666
0.912912912912913,1.0,0.9601398601398601
1.0,1.0,1.0
0.9204204204204205,1.0,0.9638095238095238
0.9234234234234233,1.0,0.9652439024390244
0.9264264264264264,1.0,0.9664705882352941
0.927927927927928,1.0,0.9675213675213675
0.9069069069069069,0.9459459459459458,0.9289473684210526
0.8243243243243243,0.9474474474474475,0.8921621621621622
0.7882882882882882,0.8993993993993994,0.8492063492063492
0.8423423423423424,0.9009009009009008,0.8741558441558441
0.8333333333333333,0.9504504504504505,0.8979539641943735
0.7792792792792793,0.8798798798798799,0.834469696969697
0.7792792792792793,0.8648648648648649,0.821875
0.7882882882882882,0.8813813813813813,0.830272952853598
0.8003003003003002,0.8843843843843844,0.8451851851851853
0.852852852852853,0.9369369369369369,0.8947044334975369
0.8498498498498499,0.9054054054054055,0.8806650246305419
0.8228228228228227,0.9654654654654655,0.8944444444444445
0.8543543543543544,0.9519519519519519,0.9080645161290323
0.9369369369369369,1.0,0.9715
0.9054054054054055,1.0,0.9568181818181818
0.8798798798798799,0.9369369369369369,0.9052429667519182
0.9264264264264264,0.957957957957958,0.9407792207792207
0.8168168168168168,1.0,0.917063492063492
0.8633633633633633,1.0,0.9383783783783783
0.9309309309309308,0.9984984984984986,0.968421052631579
0.9189189189189189,0.9534534534534533,0.935042735042735
0.8798798798798799,0.9159159159159158,0.8994117647058824
0.8393393393393394,0.9444444444444444,0.8957317073170732
0.8393393393393394,1.0,0.9276190476190476
0.8003003003003002,0.9144144144144144,0.8579734219269103
0.7687687687687688,0.9294294294294294,0.8405594405594405
0.7822822822822824,0.9294294294294294,0.8627777777777778
0.8003003003003002,1.0,0.9098814229249012
0.8393393393393394,1.0,0.9272340425531915
0.7567567567567568,0.9159159159159158,0.8416666666666667
0.7582582582582582,0.8753753753753755,0.8109693877551021
0.6756756756756757,0.8903903903903905,0.7720000000000001
