Low_int,High_int,Nogue
-0.1861861861861862,0.33183183183183185,0.09833333333333327
-0.0960960960960961,0.16216216216216217,0.04647495361781073
-0.25375375375375375,0.43993993993993996,0.12850061957868641
-0.1936936936936937,0.3273273273273273,0.09329608938547496
-0.15015015015015015,0.32582582582582587,0.11179104477611923
-0.1291291291291291,0.26876876876876876,0.08990654205607451
-0.007507507507507505,0.32432432432432434,0.17504012841091487
-0.03303303303303301,0.3228228228228228,0.16261726078799243
0.06756756756756754,0.28378378378378377,0.18646616541353378
0.10660660660660659,0.31231231231231227,0.20531073446327675
0.1351351351351351,0.28378378378378377,0.2019554030874785
0.12012012012012008,0.29579579579579574,0.198897290485192
0.13063063063063063,0.28978978978978975,0.20394813519813504
0.10510510510510507,0.28228228228228225,0.19341284901057187
0.10210210210210213,0.32432432432432434,0.21832699619771867
0.09159159159159158,0.3003003003003003,0.20138095238095222
0.10060060060060061,0.3228228228228228,0.2165581499775483
0.10660660660660659,0.3153153153153153,0.2184406203526661
0.09909909909909909,0.3198198198198198,0.21451905626134304
0.10210210210210213,0.31231231231231227,0.20563339731286012
0.06606606606606602,0.3273273273273273,0.20732600732600726
0.0930930930930931,0.32432432432432434,0.21820809248554907
0.11711711711711714,0.3198198198198198,0.22805103239885838
0.1291291291291291,0.3228228228228228,0.22390393294648592
0.13063063063063063,0.31681681681681684,0.2241472868217056
0.13363363363363367,0.3303303303303303,0.23233756534727412
0.16966966966966968,0.3438438438438438,0.24763654705288962
0.1711711711711712,0.33783783783783783,0.24672793093845746
0.17417417417417413,0.3648648648648649,0.2603515624999998
0.17717717717717718,0.3513513513513513,0.2553750815394651
0.18018018018018023,0.34534534534534533,0.2540290955091712
0.18168168168168164,0.34684684684684686,0.255992141453831
0.16066066066066065,0.3423423423423423,0.26098186590312566
0.17417417417417413,0.3408408408408409,0.2656108597285065
0.17417417417417413,0.33783783783783783,0.2638001129305476
0.20570570570570568,0.33783783783783783,0.2768811881188119
0.1936936936936937,0.3513513513513513,0.28052338052338055
0.1996996996996997,0.36036036036036034,0.286742701684629
0.1996996996996997,0.3663663663663663,0.2898304219021349
0.1861861861861862,0.36936936936936937,0.2873053892215568
0.21171171171171166,0.38288288288288286,0.30593658536585355
0.22672672672672667,0.38288288288288286,0.3107787002576582
0.24024024024024027,0.38288288288288286,0.31534977117773433
0.2492492492492493,0.38888888888888884,0.3171940735321015
0.27477477477477474,0.3918918918918919,0.331021505376344
0.2717717717717718,0.39639639639639634,0.332362758014932
0.2642642642642643,0.3858858858858859,0.3312645361357567
0.2912912912912913,0.40240240240240244,0.3415821501014199
0.28978978978978975,0.40240240240240244,0.34024390243902414
0.3063063063063063,0.40390390390390385,0.3521221995926679
